Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
49,1,2014-06-02,10996,673,1,1,0,0,d,c,18010.0,9.0,2007.0,0,0.0,0.0,None
50,1,2014-06-02,5976,460,1,1,0,0,d,a,6260.0,11.0,2009.0,0,0.0,0.0,None
51,1,2014-06-02,9495,596,1,1,0,0,a,c,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
52,1,2014-06-02,8821,550,1,1,0,0,d,c,450.0,4.0,2014.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
53,1,2014-06-02,7081,689,1,1,0,0,a,c,30360.0,9.0,2013.0,0,0.0,0.0,None
54,1,2014-06-02,10809,898,1,1,0,1,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
55,1,2014-06-02,8291,829,1,1,0,0,a,a,720.0,11.0,2004.0,0,0.0,0.0,None
56,1,2014-06-02,9958,626,1,1,0,0,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
57,1,2014-06-02,19571,1625,1,1,0,0,d,c,420.0,6.0,2014.0,0,0.0,0.0,None
58,1,2014-06-02,11518,721,1,1,0,0,a,c,7340.0,5.0,2008.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
59,1,2014-06-02,9293,859,1,1,0,0,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
60,1,2014-06-02,12321,995,1,1,0,0,d,c,5540.0,10.0,2009.0,0,0.0,0.0,None
61,1,2014-06-02,6618,683,1,1,0,0,a,c,350.0,12.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
62,1,2014-06-02,10710,1065,1,1,0,0,a,a,2050.0,0.0,0.0,0,0.0,0.0,None
63,1,2014-06-02,9876,762,1,1,0,0,c,c,3700.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
64,1,2014-06-02,13497,923,1,1,0,0,d,c,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
65,1,2014-06-02,8392,643,1,1,0,1,a,c,13840.0,5.0,2010.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
66,1,2014-06-02,8702,630,1,1,0,0,d,a,7660.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
67,1,2014-06-02,12550,1135,1,1,0,0,a,c,410.0,2.0,2006.0,0,0.0,0.0,None
68,1,2014-06-02,8626,1309,1,1,0,0,a,c,250.0,0.0,0.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
69,1,2014-06-02,12034,1375,1,1,0,0,c,c,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
70,1,2014-06-02,9907,854,1,1,0,0,c,c,4840.0,0.0,0.0,0,0.0,0.0,None
71,1,2014-06-02,14383,1050,1,1,0,0,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
72,1,2014-06-02,8084,769,1,1,0,0,a,a,2200.0,12.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
73,1,2014-06-02,7057,727,1,1,0,0,a,c,1650.0,9.0,2008.0,0,0.0,0.0,None
74,1,2014-06-02,10622,1220,1,1,0,0,a,a,330.0,0.0,0.0,0,0.0,0.0,None
75,1,2014-06-02,7044,735,1,1,0,0,d,c,22440.0,12.0,2013.0,0,0.0,0.0,None
76,1,2014-06-02,14457,1279,1,1,0,0,d,c,19960.0,3.0,2006.0,0,0.0,0.0,None
77,1,2014-06-02,10554,836,1,1,0,0,d,c,1090.0,8.0,2009.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
78,1,2014-06-02,5896,699,1,1,0,1,a,a,3510.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
79,1,2014-06-02,8957,793,1,1,0,0,a,a,3320.0,0.0,0.0,0,0.0,0.0,None
80,1,2014-06-02,10454,758,1,1,0,0,d,a,7910.0,0.0,0.0,0,0.0,0.0,None
81,1,2014-06-02,9689,667,1,1,0,0,a,a,2370.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
82,1,2014-06-02,13733,1108,1,1,0,0,a,a,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
83,1,2014-06-02,5705,461,1,1,0,0,a,a,2710.0,0.0,0.0,0,0.0,0.0,None
84,1,2014-06-02,20260,1842,1,1,0,0,a,c,11810.0,8.0,2014.0,0,0.0,0.0,None
85,1,2014-06-02,9424,1134,1,1,0,0,b,a,1870.0,10.0,2011.0,0,0.0,0.0,None
86,1,2014-06-02,7478,817,1,1,0,0,a,a,480.0,2.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
87,1,2014-06-02,10579,1159,1,1,0,0,a,a,560.0,12.0,2010.0,0,0.0,0.0,None
88,1,2014-06-02,10276,915,1,1,0,1,a,a,10690.0,10.0,2005.0,0,0.0,0.0,None
89,1,2014-06-02,8844,797,1,1,0,0,a,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
90,1,2014-06-02,13805,1541,1,1,0,0,a,a,330.0,11.0,2007.0,0,0.0,0.0,None
91,1,2014-06-02,10366,969,1,1,0,0,c,a,2410.0,0.0,0.0,1,35.0,2011.0,"Jan,Apr,Jul,Oct"
92,1,2014-06-02,10322,796,1,1,0,0,c,a,240.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
93,1,2014-06-02,8694,724,1,1,0,0,a,a,16690.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
94,1,2014-06-02,11823,920,1,1,0,0,d,c,14620.0,0.0,0.0,0,0.0,0.0,None
95,1,2014-06-02,13013,1310,1,1,0,0,a,a,1890.0,10.0,2014.0,0,0.0,0.0,None
96,1,2014-06-02,9261,866,1,1,0,0,a,a,8780.0,2.0,2005.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
97,1,2014-06-02,11076,1001,1,1,0,0,d,c,8980.0,0.0,0.0,0,0.0,0.0,None
98,1,2014-06-02,7840,566,1,1,0,0,d,c,15140.0,12.0,2006.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
99,1,2014-06-02,7675,613,1,1,0,0,c,c,2030.0,11.0,2003.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
100,1,2014-06-02,12266,864,1,1,0,0,d,a,17930.0,0.0,0.0,0,0.0,0.0,None
101,1,2014-06-02,11483,991,1,1,0,0,d,c,2440.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
102,1,2014-06-02,13783,1602,1,1,0,0,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
103,1,2014-06-02,6462,536,1,1,0,0,d,c,5210.0,5.0,2015.0,0,0.0,0.0,None
104,1,2014-06-02,13468,1580,1,1,0,0,a,a,390.0,6.0,2009.0,0,0.0,0.0,None
105,1,2014-06-02,7898,750,1,1,0,0,a,c,6190.0,0.0,0.0,1,23.0,2013.0,"Mar,Jun,Sept,Dec"
106,1,2014-06-02,11876,1032,1,1,0,0,a,a,1390.0,8.0,2013.0,0,0.0,0.0,None
107,1,2014-06-02,10457,1189,1,1,0,0,a,a,1930.0,9.0,2009.0,0,0.0,0.0,None
108,1,2014-06-02,16229,1108,1,1,0,0,d,c,2190.0,9.0,2003.0,0,0.0,0.0,None
109,1,2014-06-02,9731,1014,1,1,0,0,a,c,3300.0,11.0,2010.0,0,0.0,0.0,None
110,1,2014-06-02,6189,756,1,1,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,None
111,1,2014-06-02,10091,782,1,1,0,0,d,c,7890.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
112,1,2014-06-02,8343,941,1,1,0,0,a,a,1630.0,9.0,2009.0,0,0.0,0.0,None
113,1,2014-06-02,7622,712,1,1,0,0,d,c,20930.0,11.0,1999.0,0,0.0,0.0,None
114,1,2014-06-02,7615,734,1,1,0,0,c,a,4510.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
115,1,2014-06-02,8854,600,1,1,0,0,d,c,5740.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
116,1,2014-06-02,10540,990,1,1,0,0,a,a,680.0,4.0,2013.0,0,0.0,0.0,None
117,1,2014-06-02,6071,649,1,1,0,0,a,a,3450.0,9.0,2011.0,0,0.0,0.0,None
118,1,2014-06-02,13150,1004,1,1,0,0,d,c,3580.0,9.0,2012.0,0,0.0,0.0,None
119,1,2014-06-02,8720,848,1,1,0,0,a,c,2100.0,2.0,2010.0,0,0.0,0.0,None
120,1,2014-06-02,12062,898,1,1,0,0,d,a,2290.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
121,1,2014-06-02,7141,691,1,1,0,0,a,a,3570.0,11.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
122,1,2014-06-02,9850,1077,1,1,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,None
123,1,2014-06-02,13822,1411,1,1,0,1,a,a,16760.0,9.0,2011.0,0,0.0,0.0,None
124,1,2014-06-02,6581,685,1,1,0,0,a,a,1410.0,4.0,2003.0,0,0.0,0.0,None
125,1,2014-06-02,19587,2301,1,1,0,0,a,a,760.0,12.0,2005.0,0,0.0,0.0,None
126,1,2014-06-02,10530,799,1,1,0,0,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
127,1,2014-06-02,9195,896,1,1,0,0,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
128,1,2014-06-02,11135,771,1,1,0,0,d,c,2000.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
129,1,2014-06-02,13259,1433,1,1,0,0,a,a,2460.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
130,1,2014-06-02,6717,687,1,1,0,0,c,a,900.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
131,1,2014-06-02,6550,633,1,1,0,0,c,a,920.0,7.0,2015.0,0,0.0,0.0,None
132,1,2014-06-02,9147,739,1,1,0,0,d,c,1040.0,0.0,0.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
133,1,2014-06-02,10205,1054,1,1,0,0,a,a,270.0,8.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
134,1,2014-06-02,6743,691,1,1,0,0,a,a,1200.0,9.0,2008.0,0,0.0,0.0,None
135,1,2014-06-02,7516,630,1,1,0,0,d,a,5190.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
136,1,2014-06-02,10044,633,1,1,0,0,a,c,2200.0,12.0,2010.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
137,1,2014-06-02,11705,1202,1,1,0,0,a,a,1730.0,7.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
138,1,2014-06-02,12117,1074,1,1,0,0,a,c,25360.0,10.0,2014.0,0,0.0,0.0,None
139,1,2014-06-02,9833,691,1,1,0,0,a,a,1700.0,1.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
140,1,2014-06-02,10656,1209,1,1,0,0,a,c,1090.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
141,1,2014-06-02,8843,826,1,1,0,0,c,c,1540.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
142,1,2014-06-02,6565,736,1,1,0,0,a,a,1090.0,7.0,2002.0,0,0.0,0.0,None
143,1,2014-06-02,10725,879,1,1,0,0,d,a,2930.0,12.0,2002.0,0,0.0,0.0,None
144,1,2014-06-02,11002,896,1,1,0,0,a,c,16570.0,0.0,0.0,0,0.0,0.0,None
145,1,2014-06-02,11775,1438,1,1,0,0,a,a,280.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
146,1,2014-06-02,11871,886,1,1,0,0,d,c,8050.0,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
147,1,2014-06-02,12796,1155,1,1,0,0,d,c,8540.0,0.0,0.0,0,0.0,0.0,None
148,1,2014-06-02,13444,1125,1,1,0,0,a,a,2090.0,12.0,2008.0,0,0.0,0.0,None
149,1,2014-06-02,8896,639,1,1,0,0,d,a,2610.0,7.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
150,1,2014-06-02,12043,1053,1,1,0,0,c,c,31830.0,3.0,2010.0,0,0.0,0.0,None
151,1,2014-06-02,10416,894,1,1,0,1,d,c,4360.0,10.0,2005.0,0,0.0,0.0,None
152,1,2014-06-02,10567,947,1,1,0,0,a,a,1780.0,0.0,0.0,0,0.0,0.0,None
153,1,2014-06-02,12144,910,1,1,0,0,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
154,1,2014-06-02,12992,987,1,1,0,0,d,c,16420.0,0.0,0.0,0,0.0,0.0,None
155,1,2014-06-02,10237,814,1,1,0,0,d,a,3050.0,0.0,0.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct"
156,1,2014-06-02,11728,1027,1,1,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
157,1,2014-06-02,15665,1338,1,1,0,0,a,c,2950.0,10.0,2004.0,0,0.0,0.0,None
158,1,2014-06-02,8881,509,1,1,0,0,d,c,11840.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov"
159,1,2014-06-02,13085,978,1,1,0,0,d,a,8530.0,3.0,2013.0,0,0.0,0.0,None
160,1,2014-06-02,7827,682,1,1,0,0,d,c,17110.0,11.0,2005.0,0,0.0,0.0,None
161,1,2014-06-02,10470,1018,1,1,0,0,a,c,2970.0,3.0,2005.0,0,0.0,0.0,None
162,1,2014-06-02,11942,714,1,1,0,0,d,c,5340.0,3.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
163,1,2014-06-02,9374,1031,1,1,0,0,a,a,1480.0,4.0,2009.0,0,0.0,0.0,None
164,1,2014-06-02,10556,902,1,1,0,0,a,a,1160.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
165,1,2014-06-02,5887,546,1,1,0,0,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
166,1,2014-06-02,7663,962,1,1,0,0,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
167,1,2014-06-02,16008,1622,1,1,0,1,a,a,140.0,4.0,2008.0,0,0.0,0.0,None
168,1,2014-06-02,12454,1054,1,1,0,0,a,a,12540.0,0.0,0.0,0,0.0,0.0,None
169,1,2014-06-02,12423,962,1,1,0,0,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
170,1,2014-06-02,6464,606,1,1,0,0,a,a,1070.0,5.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
171,1,2014-06-02,15120,1316,1,1,0,0,a,a,2640.0,0.0,0.0,0,0.0,0.0,None
172,1,2014-06-02,9184,1051,1,1,0,0,a,a,110.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
173,1,2014-06-02,12881,1417,1,1,0,0,a,a,350.0,12.0,2012.0,0,0.0,0.0,None
174,1,2014-06-02,8524,573,1,1,0,0,a,a,13090.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
175,1,2014-06-02,7711,819,1,1,0,0,c,a,4130.0,0.0,0.0,0,0.0,0.0,None
176,1,2014-06-02,9724,962,1,1,0,0,a,a,3770.0,0.0,0.0,0,0.0,0.0,None
177,1,2014-06-02,6859,716,1,1,0,1,a,a,1250.0,2.0,2004.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
178,1,2014-06-02,15662,1267,1,1,0,0,d,a,1710.0,0.0,0.0,0,0.0,0.0,None
179,1,2014-06-02,13050,1347,1,1,0,0,a,c,480.0,0.0,0.0,0,0.0,0.0,None
180,1,2014-06-02,11876,1182,1,1,0,0,d,a,5800.0,9.0,2010.0,0,0.0,0.0,None
181,1,2014-06-02,11064,952,1,1,0,0,a,a,12610.0,3.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
182,1,2014-06-02,7509,533,1,1,0,0,d,c,1390.0,0.0,0.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
183,1,2014-06-02,7934,893,1,1,0,0,a,a,9670.0,0.0,0.0,0,0.0,0.0,None
184,1,2014-06-02,11220,842,1,1,0,0,d,c,3560.0,0.0,0.0,0,0.0,0.0,None
185,1,2014-06-02,11618,750,1,1,0,0,d,c,1860.0,5.0,2015.0,0,0.0,0.0,None
186,1,2014-06-02,5770,492,1,1,0,0,a,a,290.0,10.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
187,1,2014-06-02,9304,979,1,1,0,0,a,c,19360.0,0.0,0.0,0,0.0,0.0,None
188,1,2014-06-02,8133,576,1,1,0,0,d,a,850.0,0.0,0.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
189,1,2014-06-02,12492,1088,1,1,0,0,d,a,5760.0,7.0,2014.0,0,0.0,0.0,None
190,1,2014-06-02,10603,857,1,1,0,0,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
191,1,2014-06-02,8982,855,1,1,0,0,a,a,1100.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
192,1,2014-06-02,11397,732,1,1,0,0,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
193,1,2014-06-02,8454,1035,1,1,0,0,a,a,520.0,0.0,0.0,0,0.0,0.0,None
194,1,2014-06-02,6073,481,1,1,0,0,d,c,16970.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
195,1,2014-06-02,15237,1718,1,1,0,0,a,c,220.0,0.0,0.0,0,0.0,0.0,None
196,1,2014-06-02,8328,969,1,1,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
197,1,2014-06-02,9685,1027,1,1,0,0,c,a,4210.0,3.0,2015.0,0,0.0,0.0,None
198,1,2014-06-02,6085,558,1,1,0,0,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
199,1,2014-06-02,13125,902,1,1,0,0,d,c,6360.0,12.0,2010.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec"
200,1,2014-06-02,10460,1293,1,1,0,0,a,a,1650.0,10.0,2000.0,0,0.0,0.0,None
85,7,2014-06-01,11528,1628,1,0,0,0,b,a,1870.0,10.0,2011.0,0,0.0,0.0,None
122,7,2014-06-01,3195,416,1,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,None
1,6,2014-05-31,4985,560,1,0,0,0,c,a,1270.0,9.0,2008.0,0,0.0,0.0,None
2,6,2014-05-31,2953,485,1,0,0,0,a,a,570.0,11.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
3,6,2014-05-31,4725,514,1,0,0,0,a,a,14130.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
4,6,2014-05-31,11018,1542,1,0,0,0,c,c,620.0,9.0,2009.0,0,0.0,0.0,None
5,6,2014-05-31,2026,235,1,0,0,0,a,a,29910.0,4.0,2015.0,0,0.0,0.0,None
6,6,2014-05-31,3438,403,1,0,0,0,a,a,310.0,12.0,2013.0,0,0.0,0.0,None
7,6,2014-05-31,7692,848,1,0,0,0,a,c,24000.0,4.0,2013.0,0,0.0,0.0,None
8,6,2014-05-31,2990,374,1,0,0,0,a,a,7520.0,10.0,2014.0,0,0.0,0.0,None
9,6,2014-05-31,6444,570,1,0,0,0,a,c,2030.0,8.0,2000.0,0,0.0,0.0,None
10,6,2014-05-31,5322,538,1,0,0,0,a,a,3160.0,9.0,2009.0,0,0.0,0.0,None
11,6,2014-05-31,6383,833,1,0,0,0,a,c,960.0,11.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
12,6,2014-05-31,5905,789,1,0,0,0,a,c,1070.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
13,6,2014-05-31,4695,362,1,0,0,0,d,a,310.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
14,6,2014-05-31,3390,410,1,0,0,0,a,a,1300.0,3.0,2014.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
15,6,2014-05-31,6328,668,1,0,0,0,d,c,4110.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16,6,2014-05-31,6143,589,1,0,0,0,a,c,3270.0,0.0,0.0,0,0.0,0.0,None
17,6,2014-05-31,2897,394,1,0,0,0,a,a,50.0,12.0,2005.0,1,26.0,2010.0,"Jan,Apr,Jul,Oct"
18,6,2014-05-31,5238,576,1,0,0,0,d,c,13840.0,6.0,2010.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct"
19,6,2014-05-31,5450,496,1,0,0,0,a,c,3240.0,0.0,0.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec"
20,6,2014-05-31,5704,545,1,0,0,0,d,a,2340.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
21,6,2014-05-31,5053,534,1,0,0,0,c,c,550.0,10.0,1999.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
22,6,2014-05-31,4022,404,1,0,0,0,a,a,1040.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
23,6,2014-05-31,4040,388,1,0,0,0,d,a,4060.0,8.0,2005.0,0,0.0,0.0,None
24,6,2014-05-31,7585,708,1,0,0,0,a,c,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
25,6,2014-05-31,11137,1487,1,0,0,0,c,a,430.0,4.0,2003.0,0,0.0,0.0,None
26,6,2014-05-31,6176,542,1,0,0,0,d,a,2300.0,0.0,0.0,0,0.0,0.0,None
27,6,2014-05-31,8390,979,1,0,0,0,a,a,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct"
28,6,2014-05-31,3500,377,1,0,0,0,a,a,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec"
29,6,2014-05-31,7071,659,1,0,0,0,d,c,2170.0,0.0,0.0,0,0.0,0.0,None
30,6,2014-05-31,5268,747,1,0,0,0,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31,6,2014-05-31,5479,592,1,0,0,0,d,c,9800.0,7.0,2012.0,0,0.0,0.0,None
32,6,2014-05-31,2819,320,1,0,0,0,a,a,2910.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
33,6,2014-05-31,9143,928,1,0,0,0,a,c,1320.0,5.0,2013.0,0,0.0,0.0,None
34,6,2014-05-31,8759,1021,1,0,0,0,c,a,2240.0,9.0,2009.0,0,0.0,0.0,None
35,6,2014-05-31,8187,643,1,0,0,0,d,c,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
36,6,2014-05-31,9878,1092,1,0,0,0,a,c,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
37,6,2014-05-31,7435,897,1,0,0,0,c,a,4230.0,12.0,2014.0,0,0.0,0.0,None
38,6,2014-05-31,6306,609,1,0,0,0,d,a,1090.0,4.0,2007.0,0,0.0,0.0,None
39,6,2014-05-31,3598,478,1,0,0,0,a,a,260.0,10.0,2006.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
40,6,2014-05-31,6146,769,1,0,0,0,a,a,180.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
41,6,2014-05-31,5877,416,1,0,0,0,d,c,1180.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
42,6,2014-05-31,8901,1074,1,0,0,0,a,c,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
43,6,2014-05-31,4717,427,1,0,0,0,d,a,4880.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
44,6,2014-05-31,3895,465,1,0,0,0,a,a,540.0,6.0,2011.0,0,0.0,0.0,None
45,6,2014-05-31,5252,442,1,0,0,0,d,a,9710.0,2.0,2014.0,0,0.0,0.0,None
46,6,2014-05-31,4938,627,1,0,0,0,c,a,1200.0,9.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
47,6,2014-05-31,5714,823,1,0,0,0,a,c,270.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
48,6,2014-05-31,2411,265,1,0,0,0,a,a,1060.0,5.0,2012.0,0,0.0,0.0,None
49,6,2014-05-31,7239,531,1,0,0,0,d,c,18010.0,9.0,2007.0,0,0.0,0.0,None
50,6,2014-05-31,3855,356,1,0,0,0,d,a,6260.0,11.0,2009.0,0,0.0,0.0,None
51,6,2014-05-31,6718,523,1,0,0,0,a,c,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
52,6,2014-05-31,5905,435,1,0,0,0,d,c,450.0,4.0,2014.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
53,6,2014-05-31,3976,420,1,0,0,0,a,c,30360.0,9.0,2013.0,0,0.0,0.0,None
54,6,2014-05-31,9046,832,1,0,0,0,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
55,6,2014-05-31,2950,376,1,0,0,0,a,a,720.0,11.0,2004.0,0,0.0,0.0,None
56,6,2014-05-31,7466,524,1,0,0,0,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
57,6,2014-05-31,10140,907,1,0,0,0,d,c,420.0,6.0,2014.0,0,0.0,0.0,None
58,6,2014-05-31,6232,530,1,0,0,0,a,c,7340.0,5.0,2008.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
59,6,2014-05-31,2973,291,1,0,0,0,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
60,6,2014-05-31,5238,444,1,0,0,0,d,c,5540.0,10.0,2009.0,0,0.0,0.0,None
61,6,2014-05-31,4940,646,1,0,0,0,a,c,350.0,12.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
62,6,2014-05-31,3900,399,1,0,0,0,a,a,2050.0,0.0,0.0,0,0.0,0.0,None
63,6,2014-05-31,7760,743,1,0,0,0,c,c,3700.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
64,6,2014-05-31,10127,846,1,0,0,0,d,c,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
65,6,2014-05-31,4288,364,1,0,0,0,a,c,13840.0,5.0,2010.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
66,6,2014-05-31,6154,531,1,0,0,0,d,a,7660.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
67,6,2014-05-31,6001,614,1,0,0,0,a,c,410.0,2.0,2006.0,0,0.0,0.0,None
68,6,2014-05-31,9714,1390,1,0,0,0,a,c,250.0,0.0,0.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
